04 August 2017 12:53:19
Time (ms),HR (bpm),R-R (ms)
22843027,101,673
22843684,101,657
22844314,101,630
22844924,100,610
22845523,100,599
22846117,98,594
22846704,98,587
22847289,98,585
22847875,98,586
22848454,97,579
22849038,98,584
22849640,98,602
22850267,100,627
22850908,100,641
22851561,100,653
22852209,101,648
22852864,101,655
22853504,101,640
22854124,101,620
22854720,100,596
22855313,99,593
22855914,99,601
22856527,98,613
22857133,98,606
22857742,98,609
22858368,98,626
22859021,98,653
22859750,98,729
22860575,98,825
22861314,98,739
22862109,98,795
22862910,98,801
22863686,98,776
22864463,96,777
22865260,96,797
22866088,94,828
22866887,92,799
22867631,88,744
22868346,88,715
22869049,86,703
22869729,82,680
22870422,82,693
22871057,82,635
22871721,79,664
22872378,79,657
22873029,80,651
22873690,83,661
22874349,83,659
22874995,86,646
22875621,86,626
22876249,88,628
22876890,91,641
22877585,91,695
22878353,92,768
22879076,92,723
22879812,92,736
22880557,92,745
22881269,92,712
22881958,91,689
22882632,91,674
22883298,90,666
22883953,89,655
22884597,89,644
22885248,88,651
22885840,88,592
22886462,88,622
22887075,89,613
22887684,89,609
22888291,91,607
22888898,91,607
22889502,92,604
22890102,95,600
22890714,95,612
22891366,96,652
22892039,98,673
22892724,98,685
22893431,98,707
22894151,98,720
22894879,98,728
22895620,98,741
22896352,95,732
22897046,95,694
22897720,94,674
22898380,91,660
22899017,91,637
22899651,90,634
22900286,88,635
22900918,88,632
22901544,88,626
22902158,88,614
22902770,89,612
22903382,91,612
22903991,91,609
22904593,94,602
22905191,94,598
22905797,95,606
22906402,97,605
22907034,97,632
22907689,98,655
22908338,98,649
22908973,99,635
22909604,99,631
22910233,99,629
22910870,99,637
22911502,98,632
22912126,98,624
22912749,97,623
22913368,97,619
22913995,97,627
22914618,97,623
22915238,97,620
22915844,97,606
22916444,97,600
22917040,97,596
22917638,98,598
22918231,98,593
22918822,98,591
22919407,98,585
22919993,100,586
22920576,100,583
22921160,100,584
22921739,101,579
22922323,101,584
22922914,102,591
22923509,102,595
22924111,103,602
22924720,103,609
22925334,103,614
22925950,103,616
22926569,103,619
22927186,103,617
22927805,103,619
22928415,103,610
22929021,102,606
22929623,102,602
22930215,101,592
22930801,101,586
22931381,100,580
22931957,100,576
22932526,100,569
22933092,101,566
22933664,101,572
22934248,102,584
22934844,102,596
22935456,103,612
22936096,104,640
22936783,104,687
22937493,104,710
22938209,103,716
22938941,103,732
22939665,103,724
22940353,101,688
22941028,101,675
22941694,99,666
22942343,95,649
22942980,95,637
22943614,94,634
22944243,91,629
22944871,91,628
22945496,90,625
22946136,90,640
22946792,90,656
22947458,92,666
22948146,92,688
22948848,93,702
22949547,94,699
22950228,94,681
22950906,94,678
22951572,93,666
22952218,93,646
22952855,92,637
22953477,92,622
22954088,92,611
22954697,91,609
22955316,91,619
22955941,92,625
22956574,93,633
22957240,93,666
22957908,94,668
22958563,94,655
22959232,95,669
22959912,95,680
22960585,95,673
22961264,95,679
22961939,95,675
22962599,95,660
22963249,94,650
22963895,93,646
22964532,93,637
22965160,92,628
22965791,92,631
22966427,92,636
22967064,92,637
22967701,92,637
22968339,93,638
22968976,94,637
22969597,94,621
22970212,95,615
22970822,95,610
22971424,95,602
22972018,96,594
22972606,96,588
22973188,97,582
22973767,97,579
22974345,99,578
22974916,99,571
22975395,99,479
22976052,101,657
22976616,101,564
22977173,103,557
22977743,103,570
22978331,105,588
22978926,105,595
22979556,105,630
22980229,105,673
22980927,105,698
22981609,105,682
22982294,105,685
22982965,105,671
22983614,104,649
22984249,102,635
22984870,102,621
22985480,99,610
22986076,99,596
22986668,97,592
22987252,96,584
22987830,96,578
22988398,95,568
22988960,95,562
22989515,98,555
22990069,98,554
22990620,101,551
22991173,101,553
22991725,104,552
22992275,104,550
22992827,106,552
22993379,106,552
22993939,107,560
22994500,109,561
22995071,109,571
22995667,109,596
22996346,109,679
22997094,109,748
22997811,109,717
22998519,109,708
22999215,109,696
22999900,109,685
23000568,105,668
23001231,105,663
23001893,101,662
23002551,101,658
23003194,99,643
23003835,95,641
23004472,95,637
23005094,93,622
23005712,91,618
23006322,91,610
23006928,92,606
23007532,92,604
23008135,94,603
23008745,94,610
23009365,95,620
23009992,97,627
23010614,97,622
23011230,97,616
23011840,99,610
23012448,99,608
23013052,99,604
23013651,99,599
23014240,100,589
23014820,100,580
23015391,100,571
23015958,100,567
23016523,100,565
23017094,101,571
23017667,101,573
23018259,102,592
23018903,102,644
23019638,103,735
23020402,103,764
23021157,103,755
23021862,103,705
23022536,103,674
23023194,103,658
23023833,103,639
23024460,101,627
23025080,101,620
23025693,99,613
23026302,97,609
23026914,97,612
23027535,96,621
23028166,96,631
23028795,95,629
23029422,94,627
23030060,94,638
23030706,95,646
23031352,97,646
23031782,97,430
23032620,98,838
23033242,98,622
23033849,98,607
23034452,97,603
23035056,97,604
23035662,97,606
23036282,97,620
23036911,97,629
23037545,97,634
23038186,97,641
23038839,97,653
23039487,97,648
23040130,97,643
23040766,97,636
23041390,97,624
23041996,97,606
23042594,96,598
23043184,96,590
23043769,97,585
23044355,97,586
23044942,97,587
23045525,97,583
23046106,98,581
23046687,100,581
23047275,100,588
23047872,101,597
23048469,101,597
23049066,103,597
23049664,103,598
23050270,103,606
23050879,103,609
23051485,103,606
23052083,103,598
23052675,103,592
23053265,103,590
23053847,102,582
23054428,102,581
23055004,102,576
23055574,102,570
23056138,102,564
23056700,102,562
23057255,103,555
23057809,103,554
23058362,104,553
23058917,104,555
23059469,105,552
23060025,107,556
23060584,107,559
23061160,108,576
23061752,108,592
23062365,108,613
23063010,108,645
23063688,108,678
23064363,107,675
23065043,107,680
23065716,107,673
23066373,104,657
23067030,104,657
23067678,102,648
23068313,99,635
23068936,99,623
23069562,96,626
23070183,96,621
23070796,95,613
23071415,94,619
23072030,94,615
23072655,94,625
23073279,95,624
23073903,95,624
23074529,96,626
23075153,96,624
23075772,97,619
23076393,98,621
23077018,98,625
23077645,98,627
23078282,98,637
23078935,98,653
23079603,97,668
23080315,97,712
23081101,97,786
23081852,96,751
23082623,96,771
23083423,96,800
23084201,96,778
23084975,95,774
23085734,91,759
23086457,91,723
23087156,90,699
23087853,86,697
23088531,86,678
23089198,85,667
23089844,83,646
23090496,83,652
23091144,83,648
23091788,84,644
23092468,84,680
23093104,86,636
23093749,88,645
23094454,88,705
23095161,89,707
23095920,91,759
23096700,91,780
23097503,91,803
23098311,91,808
23099105,90,794
23099854,90,749
23100565,89,711
23101265,87,700
23101935,87,670
23102605,86,670
23103252,86,647
23103899,86,647
23104540,85,641
23105171,85,631
23105793,85,622
23106418,86,625
23107040,86,622
23107652,87,612
23108280,91,628
23108856,91,576
23109442,94,586
23110026,94,584
23110608,96,582
23111188,98,580
23111761,98,573
23112331,100,570
23112894,100,563
23113459,102,565
23114021,102,562
23114585,104,564
23115160,104,575
23115765,104,605
23116408,105,643
23117054,105,646
23117693,105,639
23118338,105,645
23118978,105,640
23119607,103,629
23120229,103,622
23120844,102,615
23121448,100,604
23122048,100,600
23122645,98,597
23123239,98,594
23123830,98,591
23124413,98,583
23124995,98,582
23125571,99,576
23126148,99,577
23126718,101,570
23127287,101,569
23127851,102,564
23128414,102,563
23128971,104,557
23129532,104,561
23130098,105,566
23130670,106,572
23131243,106,573
23131814,107,571
23132380,107,566
23132942,107,562
23133500,107,558
23134055,107,555
23134609,107,554
23135160,108,551
23135710,108,550
23136262,108,552
23136816,108,554
23137373,108,557
23137947,109,574
23138546,109,599
23139149,109,603
23139777,109,628
23140426,109,649
23141077,108,651
23141719,108,642
23142359,107,640
23142992,104,633
23143610,104,618
23144233,101,623
23144862,101,629
23145497,100,635
23146132,98,635
23146790,98,658
23147456,97,666
23148119,96,663
23148789,96,670
23149460,96,671
23150144,95,684
23150823,95,679
23151483,95,660
23152139,94,656
23152790,94,651
23153451,93,661
23154118,93,667
23154787,92,669
23155438,92,651
23156088,92,650
23156542,92,454
23157463,92,921
23158121,92,658
23158765,92,644
23159423,92,658
23160090,92,667
23160756,92,666
23161470,92,714
23162336,92,866
23163247,92,911
23164157,92,910
23165086,92,929
23165922,92,836
23166751,92,829
23167566,90,815
23168357,90,791
23169099,88,742
23169828,86,729
23170532,86,704
23171210,84,678
23171879,84,669
23172537,84,658
23173203,83,666
23173869,82,666
23174555,82,686
23175252,82,697
23175970,82,718
23176684,82,714
23177415,84,731
23178146,85,731
23178870,88,724
23179600,88,730
23180325,88,725
23181044,87,719
23181762,87,718
23182484,86,722
23183190,86,706
23183890,85,700
23184595,85,705
23185285,85,690
23185972,85,687
23186647,85,675
23187317,85,670
23187960,86,643
23188596,86,636
23189236,87,640
23189888,87,652
23190544,88,656
23191223,89,679
23191924,89,701
23192644,90,720
23193362,91,718
23194067,91,705
23194771,91,704
23195484,91,713
23196188,90,704
23196891,90,703
23197557,89,666
23198208,88,651
23198845,88,637
23199496,88,651
23200160,88,664
23200824,88,664
23201499,88,675
23202193,88,694
23202888,89,695
23203588,90,700
23204306,90,718
23205006,90,700
23205691,90,685
23206368,90,677
23207048,90,680
23207717,89,669
23208379,89,662
23209050,89,671
23209655,89,605
23210281,89,626
23210928,89,647
23211589,90,661
23212260,90,671
23212909,91,649
23213551,91,642
23214201,92,650
23214866,93,665
23215529,93,663
23216185,93,656
23216838,93,653
23217484,93,646
23218132,93,648
23218779,93,647
23219426,93,647
23220072,93,646
23220726,93,654
23221374,93,648
23222020,93,646
23222667,93,647
23223307,93,640
23223937,94,630
23224559,94,622
23225179,94,620
23225796,94,617
23226404,94,608
23227006,95,602
23227607,95,601
23228207,96,600
23228802,96,595
23229396,97,594
23229995,98,599
23230596,98,601
23231190,99,594
23231779,99,589
23232371,101,592
23232964,101,593
23233560,101,596
23234159,102,599
23234754,102,595
23235351,102,597
23235949,102,598
23236542,102,593
23237128,103,586
23237707,103,579
23238287,103,580
23238864,103,577
23239439,103,575
23240016,103,577
23240591,103,575
23241170,103,579
23241752,104,582
23242339,104,587
23242934,104,595
23243534,105,600
23244140,105,606
23244748,105,608
23245365,104,617
23245990,104,625
23246614,104,624
23247240,104,626
23247856,103,616
23248463,102,607
23249065,102,602
23249672,100,607
23250274,100,602
23250878,100,604
23251497,99,619
23252144,99,647
23252807,99,663
23253467,99,660
23254142,99,675
23254819,98,677
23255492,98,673
23256150,98,658
23256811,96,661
23257471,96,660
23258131,95,660
23258792,94,661
23259461,94,669
23260129,93,668
23260809,92,680
23261495,92,686
23262184,92,689
23262856,91,672
23263545,91,689
23264231,91,686
23264906,91,675
23265587,91,681
23266276,90,689
23266956,90,680
23267625,90,669
23268330,90,705
23269079,89,749
23269813,89,734
23270522,89,709
23271234,89,712
23271958,88,724
23272656,88,698
23273325,88,669
23273977,87,652
23274625,87,648
23275268,87,643
23275900,87,632
23276521,87,621
23277139,88,618
23277761,88,622
23278395,90,634
23279059,90,664
23279747,91,688
23280426,93,679
23281126,93,700
23281854,94,728
23282584,94,730
23283316,93,732
23284059,93,743
23284787,93,728
23285514,90,727
23286247,90,733
23286971,89,724
23287657,87,686
23288144,87,487
23288996,86,852
23289645,85,649
23290275,85,630
23290898,85,623
23291523,86,625
23292153,86,630
23292791,87,638
23293429,89,638
23294082,89,653
23294746,91,664
23295406,91,660
23296052,92,646
23296694,94,642
23297338,94,644
23297986,94,648
23298623,94,637
23299246,94,623
23299859,95,613
23300465,95,606
23301065,95,600
23301664,95,599
23302262,95,598
23302861,96,599
23303451,96,590
23304044,98,593
23304646,98,602
23305270,98,624
23305923,100,653
23306592,100,669
23307273,100,681
23307946,100,673
23308607,100,661
23309252,99,645
23309886,98,634
23310509,98,623
23311126,96,617
23311734,96,608
23312336,95,602
23312935,95,599
23313529,95,594
23314130,95,601
23314734,95,604
23315334,97,600
23315934,97,600
23316533,98,599
23317129,99,596
23317734,99,605
23318351,100,617
23318982,100,631
23319618,101,636
23320260,101,642
23320904,101,644
23321545,100,641
23322179,100,634
23322808,100,629
23323424,98,616
23324030,98,606
23324623,98,593
23325209,97,586
23325785,97,576
23326356,98,571
23326921,98,565
23327479,99,558
23328032,99,553
23328584,101,552
23329133,101,549
23329684,103,551
23330246,103,562
23330734,105,488
23331449,107,715
23332050,107,601
23332652,107,602
23333302,107,650
23334004,107,702
23334713,107,709
23335406,107,693
23336108,107,702
23336804,106,696
23337469,103,665
23338117,103,648
23338752,99,635
23339377,99,625
23339988,97,611
23340588,94,600
23341179,94,591
23341762,92,583
23342340,92,578
23342920,94,580
23343495,94,575
23344066,95,571
23344640,98,574
23345210,98,570
23345779,101,569
23346345,101,566
23346914,104,569
23347488,104,574
23348076,105,588
23348664,105,588
23349262,105,598
23349876,106,614
23350510,106,634
23351135,105,625
23351759,105,624
23352380,105,621
23352996,103,616
23353606,103,610
23354213,102,607
23354816,102,603
23355412,101,596
23356006,100,594
23356595,100,589
23357180,100,585
23357765,100,585
23358349,100,584
23358928,100,579
23359506,101,578
23360082,102,576
23360660,102,578
23361250,103,590
23361865,103,615
23362498,103,633
23363140,103,642
23363795,103,655
23364453,103,658
23365097,103,644
23365729,102,632
23366352,101,623
23366970,101,618
23367581,100,611
23368187,98,606
23368786,98,599
23369378,97,592
23369963,97,585
23370541,98,578
23371115,98,574
23371686,99,571
23372254,99,568
23372825,100,571
23373396,102,571
23373966,102,570
23374543,104,577
23375131,104,588
23375735,105,604
23376356,105,621
23376988,105,632
23377640,105,652
23378308,105,668
23378976,104,668
23379637,103,661
23380289,103,652
23380929,101,640
23381560,99,631
23382181,99,621
23382790,97,609
23383395,97,605
23383990,96,595
23384581,95,591
23385166,95,585
23385752,96,586
23386338,96,586
23386922,98,584
23387502,98,580
23388079,99,577
23388658,101,579
23389237,101,579
23389818,103,581
23390400,103,582
23390981,104,581
23391556,104,575
23392137,104,581
23392724,104,587
23393328,105,604
23393947,105,619
23394565,105,618
23395180,104,615
23395789,104,609
23396387,104,598
23396979,103,592
23397561,103,582
23398139,102,578
23398711,102,572
23399281,102,570
23399849,102,568
23400418,102,569
23400988,103,570
23401566,103,578
23402161,104,595
23402776,104,615
23403390,105,614
23404011,105,621
23404621,105,610
23405225,104,604
23405818,104,593
23406399,104,581
23406976,104,577
23407547,103,571
23408114,103,567
23408681,103,567
23409246,103,565
23409811,103,565
23410377,103,566
23410948,103,571
23411536,105,588
23412136,105,600
23412756,105,620
23413396,106,640
23414071,106,675
23414744,105,673
23415434,105,690
23416149,105,715
23416858,103,709
23417580,100,722
23418315,100,735
23419053,98,738
23419791,96,738
23420528,92,737
23421239,92,711
23421938,90,699
23422634,87,696
23423323,87,689
23424004,86,681
23424682,85,678
23425356,85,674
23426031,85,675
23426686,86,655
23427330,86,644
23427960,86,630
23428599,88,639
23429247,88,648
23429907,90,660
23430556,90,649
23431219,91,663
23431879,92,660
23432540,92,661
23433213,92,673
23433907,93,694
23434603,93,696
23435302,93,699
23435973,92,671
23436626,92,653
23437275,92,649
23437932,91,657
23438570,91,638
23439218,91,648
23439851,91,633
23440514,91,663
23441216,91,702
23441958,91,742
23442699,91,741
23443441,91,742
23444159,91,718
23444889,91,730
23445631,91,742
23446356,90,725
23447065,88,709
23447765,88,700
23448481,88,716
23449200,86,719
23449883,86,683
23450554,85,671
23451198,85,644
23451863,85,665
23452520,85,657
23453181,86,661
23453814,86,633
23454447,88,633
23455067,88,620
23455689,89,622
23456303,91,614
23456909,91,606
23457505,93,596
23458096,93,591
23458682,95,586
23459265,95,583
23459849,96,584
23460399,98,550
23460989,98,590
23461588,101,599
23462119,101,531
23462732,102,613
23463281,102,549
23463870,103,589
23464448,105,578
23465016,105,568
23465587,105,571
23466158,105,571
23466730,106,572
23467302,106,572
23467867,106,565
23468426,106,559
23468984,106,558
23469543,106,559
